ts,v,approach_lock,audio_ok,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_gun_pan,ch_mode,ch_reverse,ch_rudder,ch_throttle,cog_trim,course,cruise_us,deck_on,depth_age_ms,depth_mode,depth_raw_us,failsafe_ack,gps_fix,gun_pan_us,heading,heading_mag,heap,lat,lon,mag_baseline_uT,mag_cal_circ_pct,mag_cal_progress,mag_cal_quality,mag_cal_radius_uT,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mission_active,mode,nav_on,pid_kd,pid_kp,port_us,pump,pump_manual,pump_phase,pump_stuck,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rudder_us,sats,session_id,speed_kts,stbd_us,uptime,wp_bearing,wp_count,wp_dist_m,wp_idx,wp_lat,wp_lon,wp_set,wp_start_lat,wp_start_lon
2026-07-03T12:18:49.458Z,0.7.5,false,false,15.09,false,false,false,false,false,none,1000,1495,1000,1500,1502,1546,2.8,210.5,1720,false,,off,,false,true,1500,210.2,218.4,134676,38.846478,-77.162048,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.91,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,3,true,1500,11,2098578137,1.7,1648,112,184.6,5,24.7,0,38.846256,-77.162071,true,,
2026-07-03T12:18:50.408Z,0.7.5,false,false,15.07,false,false,false,false,false,none,1000,1495,1000,1500,1502,1545,2.8,212.0,1720,false,,off,,false,true,1500,212.1,220.3,134672,38.846470,-77.162056,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.24,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,5,true,1500,11,2098578137,1.6,1648,113,183.3,5,23.8,0,38.846256,-77.162071,true,,
2026-07-03T12:18:51.425Z,0.7.5,false,false,15.09,false,false,false,false,false,none,1000,1495,1000,1500,1502,1546,2.8,214.7,1720,false,,off,,false,true,1500,213.4,221.6,134660,38.846466,-77.162064,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.23,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,6,true,1500,11,2098578137,1.7,1648,114,181.6,5,23.3,0,38.846256,-77.162071,true,,
2026-07-03T12:18:52.425Z,0.7.5,false,false,15.02,false,false,false,false,false,none,1000,1495,1000,1500,1547,1546,2.9,213.8,1720,false,,off,,false,true,1500,213.9,222.1,134660,38.846458,-77.162071,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.42,true,MANUAL,false,8.00,1.50,1649,false,false,off,false,3,false,200,25,2,true,1515,11,2098578137,1.6,1647,115,180.0,5,22.5,0,38.846256,-77.162071,true,,
2026-07-03T12:18:53.409Z,0.7.5,false,false,15.06,false,false,false,false,false,none,1000,1495,1000,1500,1502,1546,2.9,212.5,1720,false,,off,,false,true,1500,212.3,220.4,134652,38.846451,-77.162071,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.40,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,2,true,1500,11,2098578137,1.6,1648,116,180.0,5,21.6,0,38.846256,-77.162071,true,,
2026-07-03T12:18:54.409Z,0.7.5,false,false,15.05,false,false,false,false,false,none,1000,1496,1000,1500,1502,1546,2.9,213.1,1720,false,,off,,false,true,1500,211.5,219.6,134652,38.846443,-77.162079,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.09,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,2,true,1500,11,2098578137,1.6,1648,117,178.2,5,20.8,0,38.846256,-77.162071,true,,
2026-07-03T12:18:55.409Z,0.7.5,false,false,15.04,false,false,false,false,false,none,1000,1495,1000,1500,1502,1545,2.9,212.6,1720,false,,off,,false,true,1500,211.2,219.3,134652,38.846439,-77.162086,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.32,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,7,true,1500,11,2098578137,1.6,1648,118,176.2,5,20.4,0,38.846256,-77.162071,true,,
2026-07-03T12:18:56.426Z,0.7.5,false,false,15.07,false,false,false,false,false,none,1000,1495,1000,1500,1502,1546,3.0,210.8,1720,false,,off,,false,true,1500,211.0,219.0,134672,38.846432,-77.162086,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.14,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,0,true,1500,11,2098578137,1.6,1648,119,176.1,5,19.6,0,38.846256,-77.162071,true,,
2026-07-03T12:18:57.409Z,0.7.5,false,false,15.08,false,false,false,false,false,none,1000,1495,1000,1500,1504,1546,3.0,210.4,1720,false,,off,,false,true,1500,210.6,218.6,134680,38.846424,-77.162094,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.23,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,6,true,1501,11,2098578137,1.6,1648,120,173.9,5,18.8,0,38.846256,-77.162071,true,,
2026-07-03T12:18:58.409Z,0.7.5,false,false,15.11,false,false,false,false,false,none,1000,1495,1000,1500,1506,1546,3.0,209.1,1720,false,,off,,false,true,1500,210.0,218.0,134656,38.846416,-77.162094,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.47,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,5,true,1502,11,2098578137,1.7,1648,121,173.6,5,17.9,0,38.846256,-77.162071,true,,
2026-07-03T12:18:59.409Z,0.7.5,false,false,15.08,false,false,false,false,false,none,1000,1495,1000,1500,1507,1546,3.0,208.1,1720,false,,off,,false,true,1500,209.7,217.8,134668,38.846413,-77.162102,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.20,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,1,true,1502,11,2098578137,1.6,1648,122,171.3,5,17.6,0,38.846256,-77.162071,true,,
2026-07-03T12:19:00.409Z,0.7.5,false,false,15.08,false,false,false,false,false,none,1000,1495,1000,1500,1507,1546,2.9,209.3,1720,false,,off,,false,true,1500,208.6,216.7,134652,38.846405,-77.162102,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.75,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,3,true,1502,11,2098578137,1.5,1648,123,170.6,5,16.8,0,38.846256,-77.162071,true,,
2026-07-03T12:19:01.410Z,0.7.5,false,false,15.11,false,false,false,false,false,none,1000,1495,1000,1500,1507,1545,2.9,210.2,1720,false,,off,,false,true,1500,208.2,216.2,134660,38.846401,-77.162109,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.57,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,6,true,1502,11,2098578137,1.6,1648,124,168.2,5,16.5,0,38.846256,-77.162071,true,,
2026-07-03T12:19:02.410Z,0.7.5,false,false,15.03,false,false,false,false,false,none,1000,1495,1000,1500,1507,1546,3.0,208.2,1720,false,,off,,false,true,1500,208.4,216.4,134664,38.846394,-77.162109,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.83,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,5,true,1502,11,2098578137,1.6,1648,125,167.7,5,15.6,0,38.846256,-77.162071,true,,
2026-07-03T12:19:03.427Z,0.7.5,false,false,15.06,false,false,false,false,false,none,1000,1495,1000,1500,1507,1546,3.0,207.7,1720,false,,off,,false,true,1500,208.4,216.4,134652,38.846386,-77.162117,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.03,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,0,true,1502,11,2098578137,1.7,1648,126,164.6,5,15.0,0,38.846256,-77.162071,true,,
2026-07-03T12:19:04.410Z,0.7.5,false,false,15.06,false,false,false,false,false,none,1000,1495,1000,1500,1507,1546,3.0,207.3,1720,false,,off,,false,true,1500,208.0,216.0,134656,38.846378,-77.162125,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.92,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,8,true,1502,11,2098578137,1.6,1648,127,160.8,5,14.3,0,38.846256,-77.162071,true,,
2026-07-03T12:19:05.410Z,0.7.5,false,false,15.09,false,false,false,false,false,none,1000,1495,1000,1500,1507,1546,2.9,206.0,1720,false,,off,,false,true,1500,207.3,215.4,134640,38.846371,-77.162125,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.08,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,4,true,1502,11,2098578137,1.6,1648,128,159.7,5,13.5,0,38.846256,-77.162071,true,,
2026-07-03T12:19:06.477Z,0.7.5,false,false,15.05,false,false,false,false,false,none,1000,1495,1000,1500,1509,1545,2.9,205.9,1720,false,,off,,false,true,1500,207.0,215.1,134664,38.846367,-77.162132,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.62,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,6,true,1503,11,2098578137,1.5,1648,129,156.5,5,13.4,0,38.846256,-77.162071,true,,
2026-07-03T12:19:08.428Z,0.7.5,false,false,15.06,false,false,false,false,false,none,1000,1495,1000,1500,1509,1545,2.8,204.1,1720,false,,off,,false,true,1500,206.4,214.5,132944,38.846352,-77.162140,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.17,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,5,true,1503,11,2098578137,1.7,1648,131,150.3,5,12.2,0,38.846256,-77.162071,true,,
2026-07-03T12:19:09.045Z,0.7.5,false,false,15.06,false,false,false,false,false,none,1000,1495,1000,1500,1509,1546,2.8,206.0,1720,false,,off,,false,true,1500,206.5,214.6,134652,38.846359,-77.162132,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.35,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,4,true,1503,11,2098578137,1.6,1648,130,154.4,5,12.6,0,38.846256,-77.162071,true,,
2026-07-03T12:19:09.411Z,0.7.5,false,false,15.11,false,false,false,false,false,none,1000,1495,1000,1500,1509,1545,2.7,205.8,1720,false,,off,,false,true,1500,205.7,214.0,134684,38.846344,-77.162140,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.11,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,4,true,1503,12,2098578137,1.7,1648,132,147.4,5,11.4,0,38.846256,-77.162071,true,,
2026-07-03T12:19:10.428Z,0.7.5,false,false,15.04,false,false,false,false,false,none,1000,1495,1000,1500,1509,1546,2.7,208.0,1720,false,,off,,false,true,1500,204.9,213.2,134700,38.846336,-77.162148,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.69,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,6,true,1503,12,2098578137,1.6,1648,133,141.7,5,11.1,0,38.846256,-77.162071,true,,
2026-07-03T12:19:11.411Z,0.7.5,false,false,15.07,false,false,false,false,false,none,1000,1495,1000,1500,1506,1546,2.9,209.7,1720,false,,off,,false,true,1500,205.4,213.6,134668,38.846329,-77.162148,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.04,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,5,true,1502,12,2098578137,1.6,1648,134,139.7,5,10.4,0,38.846256,-77.162071,true,,
2026-07-03T12:19:13.445Z,0.7.5,false,false,15.10,false,false,false,false,false,none,1000,1495,1000,1500,1504,1546,3.2,207.0,1720,false,,off,,false,true,1500,206.3,214.2,131400,38.846313,-77.162155,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.36,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,6,true,1501,12,2098578137,1.7,1648,136,130.8,5,9.7,0,38.846256,-77.162071,true,,
2026-07-03T12:19:14.445Z,0.7.5,false,false,15.08,false,false,false,false,false,none,1000,1495,1000,1500,1509,1546,3.2,207.7,1720,false,,off,,false,true,1500,207.2,215.0,134692,38.846306,-77.162163,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.12,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,0,true,1503,12,2098578137,1.6,1648,137,122.9,5,9.7,0,38.846256,-77.162071,true,,
2026-07-03T12:19:15.512Z,0.7.5,false,false,15.06,false,false,false,false,false,none,1000,1495,1000,1500,1509,1546,3.2,207.0,1720,false,,off,,false,true,1500,207.7,215.5,134664,38.846298,-77.162163,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.64,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,7,true,1503,12,2098578137,1.6,1648,138,116.7,5,9.2,0,38.846256,-77.162071,true,,
2026-07-03T12:19:17.429Z,0.7.5,false,false,15.04,false,false,false,false,false,none,1000,1495,1000,1500,1509,1546,3.2,205.3,1720,false,,off,,false,true,1500,205.2,213.0,132952,38.846283,-77.162170,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.73,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,2,true,1503,12,2098578137,1.6,1648,140,109.5,5,9.1,0,38.846256,-77.162071,true,,
2026-07-03T12:19:18.046Z,0.7.5,false,false,15.06,false,false,false,false,false,none,1000,1495,1000,1500,1509,1546,3.2,206.1,1720,false,,off,,false,true,1500,206.4,214.2,134696,38.846291,-77.162170,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.63,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,5,true,1503,12,2098578137,1.6,1648,139,112.8,5,9.4,0,38.846256,-77.162071,true,,
2026-07-03T12:19:18.446Z,0.7.5,false,false,15.07,false,false,false,false,false,none,1000,1495,1000,1500,1509,1545,3.2,201.2,1720,false,,off,,false,true,1500,202.5,210.3,134656,38.846275,-77.162178,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.70,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,5,true,1503,12,2098578137,1.7,1648,141,100.5,5,9.5,0,38.846256,-77.162071,true,,
2026-07-03T12:19:19.562Z,0.7.5,false,false,15.07,false,false,false,false,false,none,1000,1495,1000,1500,1509,1545,3.1,199.8,1720,false,,off,,false,true,1500,200.1,208.0,134668,38.846268,-77.162178,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.58,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,8,true,1503,12,2098578137,1.6,1648,142,94.7,5,9.3,0,38.846256,-77.162071,true,,
2026-07-03T12:19:20.393Z,0.7.5,,,15.07,,,,,false,,,,,,,,,199.8,,,,,,false,true,,200.1,,,38.846268,-77.162178,,,,,,,,,,,,,,,MANUAL,,,,1648,false,,,,,,,,,,1503,12,,1.6,,143,,5,9.3,0,38.846256,-77.162071,true,,
2026-07-03T12:19:21.393Z,0.7.5,,,15.06,,,,,false,,,,,,,,,197.9,,,,,,false,true,,197.0,,,38.846260,-77.162178,,,,,,,,,,,,,,,MANUAL,,,,1648,false,,,,,,,,,,1503,12,,1.5,,144,,5,9.3,0,38.846256,-77.162071,true,,
2026-07-03T12:19:22.393Z,0.7.5,,,15.05,,,,,false,,,,,,,,,194.0,,,,,,false,true,,194.0,,,38.846252,-77.162186,,,,,,,,,,,,,,,MANUAL,,,,1648,false,,,,,,,,,,1503,12,,1.5,,145,,5,9.9,0,38.846256,-77.162071,true,,
2026-07-03T12:19:23.393Z,0.7.5,,,15.05,,,,,false,,,,,,,,,190.6,,,,,,false,true,,190.3,,,38.846245,-77.162186,,,,,,,,,,,,,,,MANUAL,,,,1648,false,,,,,,,,,,1503,12,,1.5,,146,,5,10.0,0,38.846256,-77.162071,true,,
2026-07-03T12:19:24.393Z,0.7.5,,,15.08,,,,,false,,,,,,,,,188.7,,,,,,false,true,,187.3,,,38.846241,-77.162186,,,,,,,,,,,,,,,MANUAL,,,,1648,false,,,,,,,,,,1503,12,,1.4,,147,,5,10.1,0,38.846256,-77.162071,true,,
2026-07-03T12:19:25.497Z,0.7.5,false,false,15.08,false,false,false,false,false,none,1000,1495,1000,1500,1509,1546,3.1,181.9,1720,false,,off,,false,true,1500,183.3,191.3,130172,38.846233,-77.162186,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.76,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,4,true,1503,12,2098578137,1.5,1648,148,75.0,5,10.2,0,38.846256,-77.162071,true,,
2026-07-03T12:19:26.430Z,0.7.5,false,false,15.06,false,false,false,false,false,none,1000,1495,1000,1500,1509,1545,3.0,175.3,1720,false,,off,,false,true,1500,178.3,186.3,129536,38.846218,-77.162186,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.20,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,3,true,1503,12,2098578137,1.5,1648,149,67.1,5,10.8,0,38.846256,-77.162071,true,,
2026-07-03T12:19:27.393Z,0.7.5,,,15.06,,,,,false,,,,,,,,,175.3,,,,,,false,true,,178.1,,,38.846218,-77.162186,,,,,,,,,,,,,,,MANUAL,,,,1648,false,,,,,,,,,,1503,12,,1.5,,150,,5,10.8,0,38.846256,-77.162071,true,,
2026-07-03T12:19:27.581Z,0.7.5,false,false,15.09,false,false,false,false,false,none,1000,1495,1000,1500,1509,1545,2.7,171.0,1720,false,,off,,false,true,1500,174.7,183.0,134932,38.846210,-77.162178,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.50,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,3,true,1503,12,2098578137,1.3,1648,150,58.4,5,10.6,0,38.846256,-77.162071,true,,
2026-07-03T12:19:28.514Z,0.7.5,false,false,15.06,false,false,false,false,false,none,1000,1495,1000,1500,1509,1546,2.7,166.6,1720,false,,off,,false,true,1500,172.2,180.5,134676,38.846203,-77.162178,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.54,true,MANUAL,false,8.00,1.50,1648,false,false,off,false,3,false,200,25,6,true,1503,12,2098578137,1.6,1648,151,57.5,5,11.0,0,38.846256,-77.162071,true,,
2026-07-03T12:19:29.497Z,0.7.5,false,false,15.10,false,false,false,false,false,none,1000,1495,1000,1500,1799,1546,2.4,165.8,1720,false,,off,,false,true,1500,168.3,176.9,134680,38.846195,-77.162178,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.98,true,MANUAL,false,8.00,1.50,1656,false,false,off,false,3,false,200,25,0,true,1601,12,2098578137,1.5,1640,152,53.5,5,11.5,0,38.846256,-77.162071,true,,
2026-07-03T12:19:30.330Z,0.7.5,,,15.10,,,,,false,,,,,,,,,165.8,,,,,,false,true,,167.7,,,38.846195,-77.162178,,,,,,,,,,,,,,,MANUAL,,,,1657,false,,,,,,,,,,1608,12,,1.5,,153,,5,11.5,0,38.846256,-77.162071,true,,
2026-07-03T12:19:31.330Z,0.7.5,,,15.05,,,,,false,,,,,,,,,165.7,,,,,,false,true,,162.1,,,38.846188,-77.162178,,,,,,,,,,,,,,,MANUAL,,,,1648,false,,,,,,,,,,1503,12,,1.4,,154,,5,12.0,0,38.846256,-77.162071,true,,
2026-07-03T12:19:32.331Z,0.7.5,,,15.09,,,,,false,,,,,,,,,170.7,,,,,,false,true,,170.2,,,38.846180,-77.162170,,,,,,,,,,,,,,,MANUAL,,,,1648,false,,,,,,,,,,1503,12,,1.4,,155,,5,12.1,0,38.846256,-77.162071,true,,
2026-07-03T12:19:33.331Z,0.7.5,,,15.07,,,,,false,,,,,,,,,176.1,,,,,,false,true,,176.3,,,38.846172,-77.162170,,,,,,,,,,,,,,,MANUAL,,,,1648,false,,,,,,,,,,1503,12,,1.4,,156,,5,12.7,0,38.846256,-77.162071,true,,
2026-07-03T12:19:34.432Z,0.7.5,false,false,15.04,false,false,false,false,false,none,1000,1495,1000,1500,1774,1546,2.4,181.2,1720,false,,off,,false,true,1500,179.8,188.4,131092,38.846157,-77.162170,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.41,true,MANUAL,false,8.00,1.50,1656,false,false,off,false,3,false,200,25,8,true,1593,12,2098578137,1.5,1640,157,37.5,5,14.0,0,38.846256,-77.162071,true,,
2026-07-03T12:19:35.331Z,0.7.5,,,15.04,,,,,false,,,,,,,,,181.2,,,,,,false,true,,179.9,,,38.846157,-77.162170,,,,,,,,,,,,,,,MANUAL,,,,1656,false,,,,,,,,,,1592,12,,1.5,,158,,5,14.0,0,38.846256,-77.162071,true,,
2026-07-03T12:19:38.053Z,0.7.5,,,15.09,,,,,false,,,,,,,,,191.1,,,,,,false,true,,183.9,,,38.846153,-77.162178,,,,,,,,,,,,,,,MANUAL,,,,1655,false,,,,,,,,,,1589,12,,1.3,,159,,5,14.7,0,38.846256,-77.162071,true,,
2026-07-03T12:19:39.053Z,0.7.5,,,15.05,,,,,false,,,,,,,,,197.2,,,,,,false,true,,194.2,,,38.846146,-77.162178,,,,,,,,,,,,,,,MANUAL,,,,1654,false,,,,,,,,,,1574,12,,1.2,,160,,5,15.4,0,38.846256,-77.162071,true,,
2026-07-03T12:19:40.053Z,0.7.5,,,15.04,,,,,false,,,,,,,,,206.5,,,,,,false,true,,209.3,,,38.846142,-77.162186,,,,,,,,,,,,,,,MANUAL,,,,1648,false,,,,,,,,,,1503,12,,1.2,,161,,5,16.1,0,38.846256,-77.162071,true,,
2026-07-03T12:19:41.053Z,0.7.5,,,15.06,,,,,false,,,,,,,,,216.6,,,,,,false,true,,224.4,,,38.846138,-77.162186,,,,,,,,,,,,,,,MANUAL,,,,1648,false,,,,,,,,,,1503,12,,1.2,,162,,5,16.5,0,38.846256,-77.162071,true,,
2026-07-03T12:19:42.053Z,0.7.5,,,15.04,,,,,false,,,,,,,,,233.2,,,,,,false,true,,232.9,,,38.846134,-77.162193,,,,,,,,,,,,,,,MANUAL,,,,1648,false,,,,,,,,,,1503,12,,1.4,,163,,5,17.2,0,38.846256,-77.162071,true,,
2026-07-03T12:19:43.053Z,0.7.5,,,15.06,,,,,false,,,,,,,,,240.9,,,,,,false,true,,237.1,,,38.846130,-77.162201,,,,,,,,,,,,,,,MANUAL,,,,1653,false,,,,,,,,,,1561,12,,1.5,,164,,5,17.9,0,38.846256,-77.162071,true,,
2026-07-03T12:19:44.060Z,0.7.5,,,15.04,,,,,false,,,,,,,,,247.1,,,,,,false,true,,237.8,,,38.846127,-77.162209,,,,,,,,,,,,,,,MANUAL,,,,1659,false,,,,,,,,,,1634,12,,1.5,,165,,5,18.7,0,38.846256,-77.162071,true,,
2026-07-03T12:19:45.060Z,0.7.5,,,15.05,,,,,false,,,,,,,,,252.1,,,,,,false,true,,243.3,,,38.846127,-77.162216,,,,,,,,,,,,,,,MANUAL,,,,1661,false,,,,,,,,,,1650,12,,1.3,,166,,5,19.1,0,38.846256,-77.162071,true,,
2026-07-03T12:19:46.060Z,0.7.5,,,15.08,,,,,false,,,,,,,,,264.2,,,,,,false,true,,259.4,,,38.846127,-77.162224,,,,,,,,,,,,,,,MANUAL,,,,1661,false,,,,,,,,,,1649,12,,1.1,,167,,5,19.6,0,38.846256,-77.162071,true,,
2026-07-03T12:19:47.060Z,0.7.5,,,15.02,,,,,false,,,,,,,,,275.8,,,,,,false,true,,279.3,,,38.846127,-77.162231,,,,,,,,,,,,,,,MANUAL,,,,1661,false,,,,,,,,,,1649,12,,0.9,,168,,5,20.0,0,38.846256,-77.162071,true,,
2026-07-03T12:19:48.060Z,0.7.5,,,15.05,,,,,false,,,,,,,,,296.1,,,,,,false,true,,301.2,,,38.846130,-77.162231,,,,,,,,,,,,,,,MANUAL,,,,1659,false,,,,,,,,,,1634,12,,1.0,,169,,5,19.7,0,38.846256,-77.162071,true,,
2026-07-03T12:19:49.060Z,0.7.5,,,15.05,,,,,false,,,,,,,,,306.7,,,,,,false,true,,323.6,,,38.846134,-77.162231,,,,,,,,,,,,,,,MANUAL,,,,1650,false,,,,,,,,,,1532,12,,0.8,,170,,5,19.4,0,38.846256,-77.162071,true,,
2026-07-03T12:19:50.060Z,0.7.5,,,15.03,,,,,false,,,,,,,,,326.9,,,,,,false,true,,346.7,,,38.846138,-77.162239,,,,,,,,,,,,,,,MANUAL,,,,1658,false,,,,,,,,,,1616,12,,0.9,,171,,5,19.6,0,38.846256,-77.162071,true,,
2026-07-03T12:19:51.061Z,0.7.5,,,15.06,,,,,false,,,,,,,,,341.0,,,,,,false,true,,357.9,,,38.846142,-77.162231,,,,,,,,,,,,,,,MANUAL,,,,1648,false,,,,,,,,,,1503,12,,0.8,,172,,5,18.8,0,38.846256,-77.162071,true,,
2026-07-03T12:19:52.061Z,0.7.5,,,15.03,,,,,false,,,,,,,,,354.2,,,,,,false,true,,14.6,,,38.846146,-77.162231,,,,,,,,,,,,,,,MANUAL,,,,1648,false,,,,,,,,,,1503,12,,1.2,,173,,5,18.5,0,38.846256,-77.162071,true,,
2026-07-03T12:19:53.061Z,0.7.5,,,15.04,,,,,false,,,,,,,,,3.7,,,,,,false,true,,21.9,,,38.846153,-77.162231,,,,,,,,,,,,,,,MANUAL,,,,1648,false,,,,,,,,,,1503,12,,1.4,,174,,5,18.0,0,38.846256,-77.162071,true,,
2026-07-03T12:19:54.061Z,0.7.5,,,15.06,,,,,false,,,,,,,,,10.4,,,,,,false,true,,25.1,,,38.846157,-77.162231,,,,,,,,,,,,,,,MANUAL,,,,1648,false,,,,,,,,,,1503,12,,1.4,,175,,5,17.7,0,38.846256,-77.162071,true,,
2026-07-03T12:19:55.061Z,0.7.5,,,15.05,,,,,false,,,,,,,,,18.3,,,,,,false,true,,27.1,,,38.846165,-77.162231,,,,,,,,,,,,,,,MANUAL,,,,1648,false,,,,,,,,,,1503,12,,1.5,,176,,5,17.2,0,38.846256,-77.162071,true,,
2026-07-03T12:19:56.061Z,0.7.5,,,15.06,,,,,false,,,,,,,,,19.6,,,,,,false,true,,29.5,,,38.846172,-77.162224,,,,,,,,,,,,,,,MANUAL,,,,1648,false,,,,,,,,,,1503,12,,1.6,,177,,5,16.2,0,38.846256,-77.162071,true,,
2026-07-03T12:19:57.061Z,0.7.5,,,15.09,,,,,false,,,,,,,,,23.3,,,,,,false,true,,32.1,,,38.846176,-77.162224,,,,,,,,,,,,,,,MANUAL,,,,1644,false,,,,,,,,,,1452,12,,1.5,,178,,5,15.9,0,38.846256,-77.162071,true,,
2026-07-03T12:19:58.061Z,0.7.5,,,15.10,,,,,false,,,,,,,,,26.8,,,,,,false,true,,35.3,,,38.846184,-77.162216,,,,,,,,,,,,,,,MANUAL,,,,1648,false,,,,,,,,,,1503,12,,1.5,,179,,5,14.9,0,38.846256,-77.162071,true,,
2026-07-03T12:19:59.061Z,0.7.5,,,15.08,,,,,false,,,,,,,,,25.6,,,,,,false,true,,31.7,,,38.846188,-77.162216,,,,,,,,,,,,,,,MANUAL,,,,1648,false,,,,,,,,,,1503,12,,1.6,,180,,5,14.7,0,38.846256,-77.162071,true,,
