ts,v,audio_ok,batt_a,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_mode,ch_reverse,ch_rudder,ch_throttle,cog_trim,course,cruise_us,deck_on,depth_mode,esc_us,failsafe_ack,gps_fix,heading,heading_mag,heap,lat,lon,mag_baseline_uT,mag_cal_circ_pct,mag_cal_progress,mag_cal_quality,mag_cal_radius_uT,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mode,nav_on,pid_kd,pid_kp,pump,pump_manual,pump_phase,pump_stuck,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rudder_us,sats,session_id,speed_kts,uptime,wp_set
2026-06-14T10:40:38.937Z,test_29-pool2.6-magcal2,true,0.00,15.86,false,false,false,false,false,none,1000,1000,1500,1496,1428,1.2,57.5,1720,false,off,1609,false,true,72.8,82.6,205392,38.846355,-77.162132,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,45.06,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,7,true,1498,12,4204574309,1.3,275,false
2026-06-14T10:40:40.004Z,test_29-pool2.6-magcal2,true,0.00,15.87,false,false,false,false,false,none,1000,1000,1500,1507,1356,0.7,65.1,1720,false,off,1585,false,true,78.1,88.3,205408,38.846359,-77.162125,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.15,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1502,12,4204574309,1.3,276,false
2026-06-14T10:40:40.937Z,test_29-pool2.6-magcal2,true,0.00,15.87,false,false,false,false,false,none,1000,1000,1500,1449,1441,0.3,69.0,1720,false,off,1612,false,true,79.4,90.1,205400,38.846359,-77.162117,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.14,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1482,12,4204574309,1.1,277,false
2026-06-14T10:40:41.904Z,test_29-pool2.6-magcal2,true,0.00,15.80,false,false,false,false,false,none,1000,1000,1500,1355,1537,0.3,72.1,1720,false,off,1641,false,true,83.3,94.0,205384,38.846363,-77.162117,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,23.61,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,9,true,1450,12,4204574309,0.8,278,false
2026-06-14T10:40:42.921Z,test_29-pool2.6-magcal2,true,-0.00,15.85,false,false,false,false,false,none,1000,1000,1500,1488,1427,-0.2,74.9,1720,false,off,1609,false,true,80.6,91.9,205376,38.846363,-77.162109,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.01,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,9,true,1495,12,4204574309,1.1,279,false
2026-06-14T10:40:44.071Z,test_29-pool2.6-magcal2,true,-0.00,15.85,false,false,false,false,false,none,1000,1000,1500,1609,1416,-0.7,69.8,1720,false,off,1607,false,true,67.2,78.9,205396,38.846363,-77.162102,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.43,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1537,12,4204574309,1.0,280,false
2026-06-14T10:40:44.904Z,test_29-pool2.6-magcal2,true,0.00,15.87,false,false,false,false,false,none,1000,1000,1500,1609,1000,-0.8,63.4,1720,false,off,1500,false,true,58.2,70.0,205400,38.846363,-77.162094,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.33,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1537,12,4204574309,1.0,281,false
2026-06-14T10:40:45.905Z,test_29-pool2.6-magcal2,true,0.00,15.87,false,false,false,false,false,none,1000,1000,1500,1609,1000,-0.8,60.8,1720,false,off,1500,false,true,50.3,62.1,205412,38.846367,-77.162094,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.93,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,8,true,1537,12,4204574309,0.8,282,false
2026-06-14T10:40:47.055Z,test_29-pool2.6-magcal2,true,0.00,15.86,false,false,false,false,false,none,1000,1000,1500,1609,1000,-0.8,56.1,1720,false,off,1500,false,true,44.5,56.3,205400,38.846367,-77.162086,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.11,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,5,true,1537,12,4204574309,0.7,283,false
2026-06-14T10:40:48.055Z,test_29-pool2.6-magcal2,true,0.00,15.86,false,false,false,false,false,none,1000,1000,1500,1609,1000,-0.8,45.9,1720,false,off,1500,false,true,39.9,51.6,205408,38.846371,-77.162086,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,20.78,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,6,true,1537,12,4204574309,0.7,284,false
2026-06-14T10:40:48.964Z,test_29-pool2.6-magcal2,true,0.00,15.86,false,false,false,false,false,none,1000,1000,1500,1609,1000,-0.8,45.9,1720,false,off,1500,false,true,36.6,48.4,205408,38.846371,-77.162079,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,22.51,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,3,true,1537,12,4204574309,0.6,285,false
2026-06-14T10:40:49.880Z,test_29-pool2.6-magcal2,true,0.00,15.87,false,false,false,false,false,none,1000,1000,1500,1609,1000,-0.8,45.9,1720,false,off,1500,false,true,33.7,45.4,205408,38.846375,-77.162079,22.46,0,100,good,22.5,done,116,true,true,-39.53,-1.35,-20.33,21.11,MANUAL,false,8.00,3.00,false,false,off,false,3,false,200,25,4,true,1537,12,4204574309,0.6,286,false
